OrderID|CustomerID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType
R50T2C7|WL350|67-804-387|#9981|InStore|2020-03-23 12:28:31|Gap|L|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail
512CS90|WW264|76-558-812|#4291|InStore|2020-01-10 22:51:33|Banana Republic|XL|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail
164Z5T6|TP738|54-133-899|#9033|InStore|2020-03-01 00:24:36|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance
7ZF3W9Z|OM127|73-142-641|#7104|StorePickup|2020-03-01 00:33:08|Gap|M|Sunday Church on Zoom Children's Khakis|Kids Tops|48.97|FinalSale
7ZF3W9Z|OM127|57-583-745|#7104|StorePickup|2020-03-01 00:33:08|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance
7RF4834|SF393|64-654-502|#8271|InStore|2020-03-26 01:49:32|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail
73W7W7C|MI874|93-552-710|#8271|InStore|2020-03-12 19:45:50|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance
59QTKKZ|AN608|43-105-886|#1047|StorePickup|2020-03-23 13:43:48|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail
59QTKKZ|AN608|55-469-816|#1047|StorePickup|2020-03-23 13:43:48|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail
QK6S1T9|IW444|95-782-461|#5627|InStore|2020-03-05 02:58:57|Banana Republic|S|Mr. Peanut-Style Top Hat (#RIP)|Accessories|12.97|FinalSale
7TT06T8|LE827|76-558-812|#6042|InStore|2020-01-16 02:05:42|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.97|FinalSale
2FF5QZ7|EJ663|24-868-681|#5101|InStore|2020-03-22 17:23:42|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|9.99|Clearance
2FF5QZ7|EJ663|73-142-641|#5101|InStore|2020-03-22 17:23:42|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail
2FF5QZ7|EJ663|64-692-585|#5101|InStore|2020-03-22 17:23:42|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.97|FinalSale
27R911T|UQ135|29-948-151|#5627|InStore|2020-03-07 18:15:24|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail
D8Q5W16|LP649|93-552-710|#4479|InStore|2020-01-22 06:42:26|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail
4T5RDSZ|MZ103|29-761-664|#6802|InStore|2020-02-25 18:07:51|Gap|L|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail
4T5RDSZ|MZ103|66-878-360|#6802|InStore|2020-02-25 18:07:51|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.99|Clearance
4T5RDSZ|MZ103|75-833-369|#6802|InStore|2020-02-25 18:07:51|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail
CS58Z5Z|WN614|82-161-128|#7038|InStore|2020-01-06 17:06:54|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail
K3507D3|SZ547|82-161-128|#6658|InStore|2020-03-08 05:46:27|Banana Republic|XS|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail
TQDCZF6|OR849|64-360-768|#7104|InStore|2020-01-24 08:50:02|Gap|XL|Lightly Used Boxer Briefs|Accessories|9.99|Clearance
TQDCZF6|OR849|05-574-428|#7104|InStore|2020-01-24 08:50:02|Gap|XL|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance
TQDCZF6|OR849|47-230-154|#7104|InStore|2020-01-24 08:50:02|Gap|XL|SpaceX Branded Socks, by NASA™|Kids Tops|5.95|FullRetail
98Z3WTD|SH477|66-878-360|#6802|InStore|2020-01-16 16:48:35|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail
Q80D2CD|IP292|93-552-710|#9033|InStore|2020-03-02 19:27:25|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance
7Q8725S|AE429|77-870-213|#9112|HomeDelivery|2020-03-02 23:36:51|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.99|Clearance
Q8CDS8S|MI318|82-161-128|#8271|HomeDelivery|2020-03-25 13:31:15|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail
79C2T48|IW444|43-105-886|#6569|HomeDelivery|2020-01-11 09:29:46|Banana Republic|XL|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail
TT3R4D1|NR241|29-948-151|#8271|InStore|2020-01-19 06:20:54|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail
19KW271|WS728|10-966-490|#9033|InStore|2020-02-24 01:06:18|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance
QRK624Q|FO304|45-570-528|#8425|InStore|2020-02-28 00:13:43|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail
QRK624Q|FO304|50-597-783|#8425|InStore|2020-02-28 00:13:43|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance
QRK624Q|FO304|57-583-745|#8425|InStore|2020-02-28 00:13:43|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance
QRK624Q|FO304|26-434-264|#8425|InStore|2020-02-28 00:13:43|Gap|M|Bootleg Boot Cut |Denim Shop|39.95|FullRetail
FZ97059|JX526|60-444-763|#8425|InStore|2020-02-02 03:45:42|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail
S49QZ42|LY947|00-893-818|#1047|InStore|2020-03-07 07:11:39|Banana Republic|XS|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail
S49QZ42|LY947|54-133-899|#1047|InStore|2020-03-07 07:11:39|Banana Republic|XS|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail
1TZRTZC|ZT703|55-469-816|#5627|InStore|2020-02-11 08:54:47|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail
025C32T|AS698|79-411-382|#6042|HomeDelivery|2020-03-05 22:39:21|Banana Republic|S|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail
TKQQ5W3|XU753|55-469-816|#5627|StorePickup|2020-02-21 05:06:26|Banana Republic|XL|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance
T4FW13Q|MZ103|43-780-794|#8803|InStore|2020-03-10 15:49:10|Gap|L|Blue Light Blocker Monocle|Accessories|19.95|FullRetail
F626ZS2|WM805|55-469-816|#9033|StorePickup|2020-02-07 18:13:48|Banana Republic|XS|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.97|FinalSale
9TF1F0W|AC361|10-966-490|#4291|InStore|2020-03-14 16:24:40|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail
9TF1F0W|AC361|76-558-812|#4291|InStore|2020-03-14 16:24:40|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail
9TF1F0W|AC361|77-870-213|#4291|InStore|2020-03-14 16:24:40|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail
2C75R6Z|AN552|97-602-297|#9543|HomeDelivery|2020-03-21 03:14:30|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance
2C75R6Z|AN552|93-552-710|#9543|HomeDelivery|2020-03-21 03:14:30|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail
394S015|HW143|76-558-812|#9112|InStore|2020-02-17 18:53:04|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail
394S015|HW143|08-230-912|#9112|InStore|2020-02-17 18:53:04|Banana Republic|L|Scratchy Woolen Socks|Accessories|7.99|Clearance
75KWSCK|BL506|64-692-585|#6802|InStore|2020-01-19 07:06:35|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail
75KWSCK|BL506|24-868-681|#6802|InStore|2020-01-19 07:06:35|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail
K83WKK3|LR401|61-852-890|#1047|InStore|2020-03-25 01:22:08|Banana Republic|XL|(Marginal) Utility Belt|Accessories|4.95|FullRetail
46WT2F9|RO256|65-100-438|#9981|InStore|2020-01-08 09:36:38|Gap|S|N-A-P Logo Branded Sweater|Kids Tops|55.99|Clearance
97SZK44|PQ752|55-469-816|#4291|HomeDelivery|2020-03-26 19:54:03|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail
SDWKFQD|CE588|57-583-745|#6802|StorePickup|2020-02-28 13:15:25|Gap|XS|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
SDWKFQD|CE588|91-951-829|#6802|StorePickup|2020-02-28 13:15:25|Gap|XS|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail
SDWKFQD|CE588|22-487-163|#6802|StorePickup|2020-02-28 13:15:25|Gap|XS|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance
4396TC0|YW757|04-992-436|#6569|HomeDelivery|2020-01-20 18:24:16|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail
D8ZZ24W|HP625|76-558-812|#6569|StorePickup|2020-01-08 07:08:34|Banana Republic|XS|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail
S2Z1S6W|JX526|66-878-360|#8289|InStore|2020-02-20 22:36:46|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.97|FinalSale
S2Z1S6W|JX526|73-142-641|#8289|InStore|2020-02-20 22:36:46|Gap|L|Sunday Church on Zoom Children's Khakis|Kids Tops|48.99|Clearance
S2Z1S6W|JX526|60-444-763|#8289|InStore|2020-02-20 22:36:46|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance
CKZZ91F|UQ221|37-327-246|#7038|InStore|2020-01-22 13:02:37|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail
D5S2C77|NX152|91-951-829|#7104|StorePickup|2020-03-20 04:18:35|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail
D5S2C77|NX152|77-682-180|#7104|StorePickup|2020-03-20 04:18:35|Gap|L|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail
D5S2C77|NX152|57-583-745|#7104|StorePickup|2020-03-20 04:18:35|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
D5S2C77|NX152|66-878-360|#7104|StorePickup|2020-03-20 04:18:35|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.97|FinalSale
D5S2C77|NX152|10-113-846|#7104|StorePickup|2020-03-20 04:18:35|Gap|L|My Wife Borat Graphic Tee|Men's Tops|50.99|Clearance
922TW0W|OH411|75-833-369|#7104|InStore|2020-02-21 12:31:16|Gap|XS|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale
922TW0W|OH411|77-682-180|#7104|InStore|2020-02-21 12:31:16|Gap|XS|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail
7ZQFR79|UT117|64-692-585|#9981|InStore|2020-03-03 04:54:32|Gap|XL|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail
8C93696|XS706|79-411-382|#1047|HomeDelivery|2020-01-21 15:43:45|Banana Republic|M|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail
8C93696|XS706|76-558-812|#1047|HomeDelivery|2020-01-21 15:43:45|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance
D7RQZQ8|DX826|77-870-213|#6042|HomeDelivery|2020-03-13 07:01:33|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail
47D4TF2|EM142|10-966-490|#9543|InStore|2020-02-01 01:18:00|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail
07D0089|XZ680|37-327-246|#1047|HomeDelivery|2020-03-02 18:17:18|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.99|Clearance
SR869SZ|AI792|10-966-490|#9612|InStore|2020-02-10 00:46:04|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance
86S85Q5|QS708|10-966-490|#9112|InStore|2020-03-25 02:34:38|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance
R708044|FR290|09-875-876|#8425|InStore|2020-01-12 20:33:33|Gap|S|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.95|FullRetail
R708044|FR290|77-682-180|#8425|InStore|2020-01-12 20:33:33|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail
R708044|FR290|57-583-745|#8425|InStore|2020-01-12 20:33:33|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
R708044|FR290|60-444-763|#8425|InStore|2020-01-12 20:33:33|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail
984RQQ2|CQ324|57-583-745|#6802|InStore|2020-01-16 04:55:12|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
2ZFF5Z5|OU719|05-574-428|#9367|InStore|2020-03-08 23:54:38|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance
2ZFF5Z5|OU719|10-561-512|#9367|InStore|2020-03-08 23:54:38|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail
2ZFF5Z5|OU719|73-142-641|#9367|InStore|2020-03-08 23:54:38|Gap|M|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail
2ZFF5Z5|OU719|57-583-745|#9367|InStore|2020-03-08 23:54:38|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
2ZFF5Z5|OU719|26-434-264|#9367|InStore|2020-03-08 23:54:38|Gap|M|Bootleg Boot Cut |Denim Shop|39.97|FinalSale
2ZFF5Z5|OU719|50-597-783|#9367|InStore|2020-03-08 23:54:38|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.95|FullRetail
2ZFF5Z5|OU719|45-570-528|#9367|InStore|2020-03-08 23:54:38|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance
2ZFF5Z5|OU719|10-113-846|#9367|InStore|2020-03-08 23:54:38|Gap|M|My Wife Borat Graphic Tee|Men's Tops|50.99|Clearance
2ZFF5Z5|OU719|64-360-768|#9367|InStore|2020-03-08 23:54:38|Gap|M|Lightly Used Boxer Briefs|Accessories|9.95|FullRetail
2ZFF5Z5|OU719|77-374-679|#9367|InStore|2020-03-08 23:54:38|Gap|M|Baby Shoes, Never Worn |Accessories|10.97|FinalSale
2ZFF5Z5|OU719|52-602-718|#9367|InStore|2020-03-08 23:54:38|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail
2ZFF5Z5|OU719|60-444-763|#9367|InStore|2020-03-08 23:54:38|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail
2ZFF5Z5|OU719|64-692-585|#9367|InStore|2020-03-08 23:54:38|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance
3528R17|SA958|76-558-812|#9612|HomeDelivery|2020-03-28 20:15:33|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance
3528R17|SA958|93-552-710|#9612|HomeDelivery|2020-03-28 20:15:33|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail
3528R17|SA958|82-161-128|#9612|HomeDelivery|2020-03-28 20:15:33|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail
3528R17|SA958|54-133-899|#9612|HomeDelivery|2020-03-28 20:15:33|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail
C8F46KD|JF360|55-469-816|#9033|InStore|2020-01-01 06:54:01|Banana Republic|XL|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail
C8F46KD|JF360|54-133-899|#9033|InStore|2020-01-01 06:54:01|Banana Republic|XL|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail
ZKZQ10S|SM737|82-161-128|#4479|HomeDelivery|2020-01-09 20:03:26|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance
C725RFQ|BA100|97-602-297|#9033|HomeDelivery|2020-02-05 08:11:00|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail
2F079F8|TC451|00-893-818|#6042|HomeDelivery|2020-03-11 08:51:48|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail
2F079F8|TC451|37-327-246|#6042|HomeDelivery|2020-03-11 08:51:48|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.97|FinalSale
2F079F8|TC451|08-230-912|#6042|HomeDelivery|2020-03-11 08:51:48|Banana Republic|L|Scratchy Woolen Socks|Accessories|7.95|FullRetail
42273F2|AX241|37-327-246|#4479|HomeDelivery|2020-01-24 09:34:24|Banana Republic|S|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail
WKSTFZZ|VL968|29-761-664|#5101|InStore|2020-01-25 19:53:34|Gap|XL|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance
WKSTFZZ|VL968|26-434-264|#5101|InStore|2020-01-25 19:53:34|Gap|XL|Bootleg Boot Cut |Denim Shop|39.95|FullRetail
KDD1Z2C|HD486|31-880-165|#9612|InStore|2020-01-08 17:15:02|Banana Republic|XL|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.97|FinalSale
S43W2WF|YX782|77-682-180|#7104|InStore|2020-02-27 02:45:24|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.97|FinalSale
S43W2WF|YX782|66-878-360|#7104|InStore|2020-02-27 02:45:24|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail
S43W2WF|YX782|65-100-438|#7104|InStore|2020-02-27 02:45:24|Gap|S|N-A-P Logo Branded Sweater|Kids Tops|55.99|Clearance
C770WKW|VO346|97-602-297|#9112|StorePickup|2020-02-20 14:35:23|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail
C770WKW|VO346|00-893-818|#9112|StorePickup|2020-02-20 14:35:23|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail
4C57STZ|OU709|00-893-818|#6042|HomeDelivery|2020-03-20 13:03:47|Banana Republic|XS|Beach Week Linen Button Down, Off-White|Men's Tops|64.99|Clearance
S591770|LC417|64-654-502|#1047|InStore|2020-01-16 15:56:21|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail
SZ4ZRD6|QA184|43-780-794|#9837|InStore|2020-03-13 05:36:08|Gap|XS|Blue Light Blocker Monocle|Accessories|19.95|FullRetail
SZ4ZRD6|QA184|45-570-528|#9837|InStore|2020-03-13 05:36:08|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail
ZZ8ZKZ3|AD823|36-682-186|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|Adam Levine Choker|Accessories|11.99|Clearance
ZZ8ZKZ3|AD823|66-878-360|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail
ZZ8ZKZ3|AD823|77-682-180|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail
ZZ8ZKZ3|AD823|26-434-264|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|Bootleg Boot Cut |Denim Shop|39.95|FullRetail
ZZ8ZKZ3|AD823|64-692-585|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail
ZZ8ZKZ3|AD823|24-868-681|#9981|StorePickup|2020-02-20 16:18:46|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|9.97|FinalSale
TK72S25|AI975|08-230-912|#6569|InStore|2020-02-17 07:49:41|Banana Republic|XL|Scratchy Woolen Socks|Accessories|7.99|Clearance
TZZQFDZ|EJ376|00-893-818|#5627|InStore|2020-03-21 14:41:21|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail
97QC5WC|FO304|75-833-369|#5101|InStore|2020-01-01 23:43:52|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail
97QC5WC|FO304|57-583-745|#5101|InStore|2020-01-01 23:43:52|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance
97QC5WC|FO304|77-374-679|#5101|InStore|2020-01-01 23:43:52|Gap|S|Baby Shoes, Never Worn |Accessories|10.97|FinalSale
97QC5WC|FO304|64-692-585|#5101|InStore|2020-01-01 23:43:52|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance
Z4119Q9|VE991|75-833-369|#6802|InStore|2020-03-09 13:06:28|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance
Z4119Q9|VE991|22-487-163|#6802|InStore|2020-03-09 13:06:28|Gap|L|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.95|FullRetail
Z4119Q9|VE991|73-142-641|#6802|InStore|2020-03-09 13:06:28|Gap|L|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail
D78SSF5|RN689|54-133-899|#8271|InStore|2020-02-14 09:31:20|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance
D78SSF5|RN689|76-558-812|#8271|InStore|2020-02-14 09:31:20|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail
D78SSF5|RN689|29-948-151|#8271|InStore|2020-02-14 09:31:20|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail
TST20CW|HH775|60-444-763|#9837|StorePickup|2020-03-13 05:11:10|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance
Q4WW400|LP515|55-469-816|#4291|HomeDelivery|2020-01-19 07:18:38|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance
17T3453|MM504|29-948-151|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail
17T3453|MM504|54-133-899|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail
17T3453|MM504|97-602-297|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail
17T3453|MM504|77-870-213|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.97|FinalSale
17T3453|MM504|10-966-490|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail
17T3453|MM504|76-558-812|#6658|HomeDelivery|2020-01-10 22:07:55|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance
C0K83ZT|FV121|57-583-745|#6802|InStore|2020-02-21 15:20:19|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail
C0K83ZT|FV121|10-113-846|#6802|InStore|2020-02-21 15:20:19|Gap|S|My Wife Borat Graphic Tee|Men's Tops|50.95|FullRetail
ZRZQD14|OM290|52-602-718|#9981|InStore|2020-01-18 01:13:18|Gap|L|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance
ZRZQD14|OM290|26-434-264|#9981|InStore|2020-01-18 01:13:18|Gap|L|Bootleg Boot Cut |Denim Shop|39.95|FullRetail
ZRZQD14|OM290|91-951-829|#9981|InStore|2020-01-18 01:13:18|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail
C88716R|LL922|54-133-899|#4291|StorePickup|2020-02-02 04:02:20|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance
08ZF0FR|XM505|54-133-899|#8271|InStore|2020-01-29 00:28:45|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail
Z60T22C|OH216|10-561-512|#8803|InStore|2020-03-27 09:14:38|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail
Z60T22C|OH216|22-487-163|#8803|InStore|2020-03-27 09:14:38|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance
Z60T22C|OH216|52-602-718|#8803|InStore|2020-03-27 09:14:38|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail
8Q0ZQ9T|NY143|97-602-297|#9543|InStore|2020-03-17 16:14:49|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.97|FinalSale
9STT12K|FV495|22-487-163|#9837|InStore|2020-03-18 18:40:10|Gap|L|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.95|FullRetail
FFS9035|RJ679|76-558-812|#6658|InStore|2020-01-28 21:14:30|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.97|FinalSale
FFS9035|RJ679|97-602-297|#6658|InStore|2020-01-28 21:14:30|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail
FFS9035|RJ679|08-230-912|#6658|InStore|2020-01-28 21:14:30|Banana Republic|M|Scratchy Woolen Socks|Accessories|7.95|FullRetail
45SFCD5|VK684|09-875-876|#6802|StorePickup|2020-02-09 04:28:54|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.95|FullRetail
