OrderID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
C0W679T98R|85-968-340|#3201|InStore|2020-02-25 15:04:42|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.99|Clearance|Fair Oaks Mall|VA
C0W679T98R|43-735-707|#3201|InStore|2020-02-25 15:04:42|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|40.99|Clearance|Fair Oaks Mall|VA
K24KZSR80D|00-506-740|#9729|InStore|2020-02-18 14:08:09|Gap|S|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.97|FinalSale|Tysons Corner Center|VA
K24KZSR80D|17-388-616|#9729|InStore|2020-02-18 14:08:09|Gap|S|N-A-P Logo Branded Sweater|Kids Tops|37.99|Clearance|Tysons Corner Center|VA
K24KZSR80D|09-206-978|#9729|InStore|2020-02-18 14:08:09|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.97|FinalSale|Tysons Corner Center|VA
K24KZSR80D|33-174-324|#9729|InStore|2020-02-18 14:08:09|Gap|S|Adam Levine Choker|Accessories|6.95|FullRetail|Tysons Corner Center|VA
K24KZSR80D|05-145-814|#9729|InStore|2020-02-18 14:08:09|Gap|S|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Tysons Corner Center|VA
K24KZSR80D|66-484-621|#9729|InStore|2020-02-18 14:08:09|Gap|S|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.99|Clearance|Tysons Corner Center|VA
K24KZSR80D|60-417-664|#9729|InStore|2020-02-18 14:08:09|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Tysons Corner Center|VA
ZRQ3DKW629|12-937-144|#4174|InStore|2020-02-13 19:06:18|Banana Republic|M|Scratchy Woolen Socks|Accessories|9.99|Clearance|Reston Town Center|VA
WW47C98125|39-464-697|#4174|InStore|2020-02-12 19:37:57|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Reston Town Center|VA
7Z8W596R4Z|27-254-250|#7189|InStore|2020-02-11 06:36:46|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|Dulles Town Center|VA
421T2C8R85|33-250-116|#6275|InStore|2020-03-27 09:04:03|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Short Pump Town Center|VA
421T2C8R85|09-206-978|#6275|InStore|2020-03-27 09:04:03|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.95|FullRetail|Short Pump Town Center|VA
QRW44TD18W|99-475-149|#6501|HomeDelivery|2020-03-07 09:03:46|Banana Republic|M|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.95|FullRetail|Tysons Corner Center|VA
3Z1WZ16T9T|56-680-355|#8790|InStore|2020-01-14 05:14:16|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|39.99|Clearance|Williamsburg Premium Outlets|VA
3Z1WZ16T9T|37-353-535|#8790|InStore|2020-01-14 05:14:16|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|44.97|FinalSale|Williamsburg Premium Outlets|VA
W486KTZZT2|27-254-250|#5839|InStore|2020-02-04 12:22:04|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|Stony Point Fashion Park|VA
4SZ88932R1|69-329-471|#7189|HomeDelivery|2020-03-18 06:29:44|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Dulles Town Center|VA
2ZQQ4WT3SR|25-641-963|#5796|InStore|2020-03-21 06:36:01|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Norfolk Premium Outlets|VA
D7ZQR96TTW|33-250-116|#6275|InStore|2020-03-22 13:06:12|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Short Pump Town Center|VA
D7ZQR96TTW|05-145-814|#6275|InStore|2020-03-22 13:06:12|Gap|M|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Short Pump Town Center|VA
D7ZQR96TTW|60-417-664|#6275|InStore|2020-03-22 13:06:12|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.95|FullRetail|Short Pump Town Center|VA
D7ZQR96TTW|88-679-780|#6275|InStore|2020-03-22 13:06:12|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|7.97|FinalSale|Short Pump Town Center|VA
D7ZQR96TTW|16-480-664|#6275|InStore|2020-03-22 13:06:12|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|7.99|Clearance|Short Pump Town Center|VA
D7ZQR96TTW|43-735-707|#6275|InStore|2020-03-22 13:06:12|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Short Pump Town Center|VA
D7ZQR96TTW|25-641-963|#6275|InStore|2020-03-22 13:06:12|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Short Pump Town Center|VA
2C5TZZRF1Z|66-484-621|#6275|StorePickup|2020-01-15 14:33:44|Gap|L|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Short Pump Town Center|VA
QZCZ349Z57|12-543-674|#8258|InStore|2020-01-05 17:12:58|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Barracks Road Shopping Center|VA
1193C23ZC5|44-617-559|#5051|InStore|2020-03-03 01:10:04|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Potomac Mills|VA
F06W7Q1STZ|43-735-707|#3201|InStore|2020-01-19 15:45:20|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|40.97|FinalSale|Fair Oaks Mall|VA
F06W7Q1STZ|99-791-205|#3201|InStore|2020-01-19 15:45:20|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|14.97|FinalSale|Fair Oaks Mall|VA
F06W7Q1STZ|66-484-621|#3201|InStore|2020-01-19 15:45:20|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Fair Oaks Mall|VA
F06W7Q1STZ|68-962-562|#3201|InStore|2020-01-19 15:45:20|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.99|Clearance|Fair Oaks Mall|VA
F06W7Q1STZ|73-839-177|#3201|InStore|2020-01-19 15:45:20|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|4.95|FullRetail|Fair Oaks Mall|VA
F06W7Q1STZ|00-506-740|#3201|InStore|2020-01-19 15:45:20|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.95|FullRetail|Fair Oaks Mall|VA
F06W7Q1STZ|82-861-471|#3201|InStore|2020-01-19 15:45:20|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|42.95|FullRetail|Fair Oaks Mall|VA
F06W7Q1STZ|10-770-592|#3201|InStore|2020-01-19 15:45:20|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Fair Oaks Mall|VA
F06W7Q1STZ|60-417-664|#3201|InStore|2020-01-19 15:45:20|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Fair Oaks Mall|VA
F06W7Q1STZ|44-819-950|#3201|InStore|2020-01-19 15:45:20|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.99|Clearance|Fair Oaks Mall|VA
F06W7Q1STZ|33-250-116|#3201|InStore|2020-01-19 15:45:20|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.97|FinalSale|Fair Oaks Mall|VA
F06W7Q1STZ|05-145-814|#3201|InStore|2020-01-19 15:45:20|Gap|M|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Fair Oaks Mall|VA
1R84Q19STR|16-480-664|#5796|InStore|2020-03-12 22:20:03|Gap|L|Hello, World! JavaScript Graphic Tee|Kids Tops|7.95|FullRetail|Norfolk Premium Outlets|VA
1R84Q19STR|10-770-592|#5796|InStore|2020-03-12 22:20:03|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Norfolk Premium Outlets|VA
1R84Q19STR|85-968-340|#5796|InStore|2020-03-12 22:20:03|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Norfolk Premium Outlets|VA
Q6682C13WK|27-755-390|#4174|HomeDelivery|2020-01-27 20:33:59|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.99|Clearance|Reston Town Center|VA
KW294T43QD|33-250-116|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.95|FullRetail|Leesburg Premium Outlets|VA
KW294T43QD|44-819-950|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.99|Clearance|Leesburg Premium Outlets|VA
KW294T43QD|99-791-205|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|14.95|FullRetail|Leesburg Premium Outlets|VA
KW294T43QD|87-515-829|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|Pink Polo by Kanye Plain Tee |Men's Tops|21.95|FullRetail|Leesburg Premium Outlets|VA
KW294T43QD|88-679-780|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|7.99|Clearance|Leesburg Premium Outlets|VA
KW294T43QD|25-641-963|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Leesburg Premium Outlets|VA
KW294T43QD|85-968-340|#7247|StorePickup|2020-03-22 05:16:07|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.99|Clearance|Leesburg Premium Outlets|VA
SFT5452374|85-968-340|#9729|InStore|2020-02-05 17:28:16|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Tysons Corner Center|VA
SFT5452374|68-962-562|#9729|InStore|2020-02-05 17:28:16|Gap|L|Dishwasher-Safe Jean Shorts|Denim Shop|48.99|Clearance|Tysons Corner Center|VA
SFT5452374|16-480-664|#9729|InStore|2020-02-05 17:28:16|Gap|L|Hello, World! JavaScript Graphic Tee|Kids Tops|7.99|Clearance|Tysons Corner Center|VA
SFT5452374|20-238-232|#9729|InStore|2020-02-05 17:28:16|Gap|L|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|37.95|FullRetail|Tysons Corner Center|VA
SFT5452374|66-484-621|#9729|InStore|2020-02-05 17:28:16|Gap|L|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Tysons Corner Center|VA
SFT5452374|09-206-978|#9729|InStore|2020-02-05 17:28:16|Gap|L|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.95|FullRetail|Tysons Corner Center|VA
DKZRZZ6582|03-387-220|#9789|HomeDelivery|2020-01-02 02:56:01|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Norfolk Premium Outlets|VA
C5T3SKK2R7|14-518-672|#7247|StorePickup|2020-03-05 00:08:52|Gap|XL|Environmentally Unconcious Jean Shorts|Denim Shop|46.95|FullRetail|Leesburg Premium Outlets|VA
CSD0W84S17|12-543-674|#9789|InStore|2020-02-20 15:13:39|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Norfolk Premium Outlets|VA
CSD0W84S17|84-978-915|#9789|InStore|2020-02-20 15:13:39|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Norfolk Premium Outlets|VA
6Z0CF8D6KR|25-641-963|#2929|InStore|2020-01-05 08:33:26|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Fashion Centre at Pentagon City|VA
6Z0CF8D6KR|10-770-592|#2929|InStore|2020-01-05 08:33:26|Gap|S|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Fashion Centre at Pentagon City|VA
ZZ6123F8W9|99-475-149|#5839|InStore|2020-03-13 14:12:27|Banana Republic|S|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.97|FinalSale|Stony Point Fashion Park|VA
7FK07ZDRS2|69-329-471|#1169|InStore|2020-01-26 07:21:31|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Fair Oaks Mall|VA
6051TD75D1|12-543-674|#8586|InStore|2020-02-27 23:35:30|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|MacArthur Center|VA
S3S614FQ4Z|85-968-340|#3201|StorePickup|2020-01-05 13:16:01|Gap|XS|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.99|Clearance|Fair Oaks Mall|VA
TRZ5ZZQCK0|39-464-697|#8790|InStore|2020-03-19 22:59:39|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Williamsburg Premium Outlets|VA
TRZ5ZZQCK0|12-543-674|#8790|InStore|2020-03-19 22:59:39|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Williamsburg Premium Outlets|VA
DZS27279KD|69-329-471|#5839|InStore|2020-02-11 03:03:00|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Stony Point Fashion Park|VA
DZS27279KD|84-978-915|#5839|InStore|2020-02-11 03:03:00|Banana Republic|S|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.99|Clearance|Stony Point Fashion Park|VA
2WQ596SK73|10-770-592|#5192|StorePickup|2020-02-04 20:11:11|Gap|S|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Williamsburg Premium Outlets|VA
Q198Z0ZQC7|03-387-220|#9789|HomeDelivery|2020-02-12 09:53:04|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Norfolk Premium Outlets|VA
QCKZ0434QF|25-641-963|#5796|InStore|2020-02-02 00:49:09|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Norfolk Premium Outlets|VA
1W7D38ZRZQ|44-617-559|#6501|InStore|2020-03-10 10:55:08|Banana Republic|S|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.99|Clearance|Tysons Corner Center|VA
FR67D58FC6|33-250-116|#5192|StorePickup|2020-02-10 01:52:41|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.95|FullRetail|Williamsburg Premium Outlets|VA
FR2KTC745C|84-978-915|#8258|HomeDelivery|2020-02-15 23:41:23|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.99|Clearance|Barracks Road Shopping Center|VA
1Z5SW9WZ66|36-141-154|#5796|InStore|2020-02-28 01:48:49|Gap|M|Bootleg Boot Cut |Denim Shop|29.95|FullRetail|Norfolk Premium Outlets|VA
1Z5SW9WZ66|68-962-562|#5796|InStore|2020-02-28 01:48:49|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.97|FinalSale|Norfolk Premium Outlets|VA
1Z5SW9WZ66|14-518-672|#5796|InStore|2020-02-28 01:48:49|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|46.99|Clearance|Norfolk Premium Outlets|VA
T0T6W33QD4|12-543-674|#9789|InStore|2020-03-16 14:42:01|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Norfolk Premium Outlets|VA
T0T6W33QD4|27-254-250|#9789|InStore|2020-03-16 14:42:01|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|45.99|Clearance|Norfolk Premium Outlets|VA
7TW47FDF6Q|69-329-471|#4751|HomeDelivery|2020-01-04 04:02:35|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Short Pump Town Center|VA
7TW47FDF6Q|03-387-220|#4751|HomeDelivery|2020-01-04 04:02:35|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Short Pump Town Center|VA
7TW47FDF6Q|56-680-355|#4751|HomeDelivery|2020-01-04 04:02:35|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|39.99|Clearance|Short Pump Town Center|VA
4055TZS410|14-518-672|#5796|InStore|2020-03-06 08:24:14|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|46.97|FinalSale|Norfolk Premium Outlets|VA
4055TZS410|85-968-340|#5796|InStore|2020-03-06 08:24:14|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.99|Clearance|Norfolk Premium Outlets|VA
KZ706942FW|55-274-850|#5051|InStore|2020-02-12 07:05:07|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.97|FinalSale|Potomac Mills|VA
KZ706942FW|44-617-559|#5051|InStore|2020-02-12 07:05:07|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Potomac Mills|VA
C494Z4C9Z8|44-617-559|#7513|InStore|2020-01-16 07:29:28|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Leesburg Premium Outlets|VA
9WC1W2Q4Z2|27-254-250|#6501|HomeDelivery|2020-03-18 09:24:31|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|45.99|Clearance|Tysons Corner Center|VA
78948C11Q3|39-464-697|#9789|HomeDelivery|2020-03-28 11:53:30|Banana Republic|XS|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Norfolk Premium Outlets|VA
78948C11Q3|15-679-264|#9789|HomeDelivery|2020-03-28 11:53:30|Banana Republic|XS|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Norfolk Premium Outlets|VA
Z9WR42KW27|33-250-116|#9729|InStore|2020-02-20 19:36:14|Gap|XS|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Tysons Corner Center|VA
3S78ZZ92Z9|09-206-978|#3201|InStore|2020-01-15 09:07:06|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.97|FinalSale|Fair Oaks Mall|VA
ZZ3W0Z4WSZ|12-543-674|#5839|HomeDelivery|2020-01-04 15:11:06|Banana Republic|XL|Tan Slacks for Serious Press Conference|Men's Bottoms|120.97|FinalSale|Stony Point Fashion Park|VA
529ZQ5Q0Z5|50-164-380|#7513|HomeDelivery|2020-02-05 19:36:54|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.97|FinalSale|Leesburg Premium Outlets|VA
529ZQ5Q0Z5|27-755-390|#7513|HomeDelivery|2020-02-05 19:36:54|Banana Republic|XS|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.97|FinalSale|Leesburg Premium Outlets|VA
48W5Z0K1TZ|37-353-535|#5839|InStore|2020-01-28 01:12:59|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|44.97|FinalSale|Stony Point Fashion Park|VA
ZDZ3Z4F396|33-250-116|#3201|InStore|2020-02-23 06:52:10|Gap|XL|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.95|FullRetail|Fair Oaks Mall|VA
ZDZ3Z4F396|85-968-340|#3201|InStore|2020-02-23 06:52:10|Gap|XL|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Fair Oaks Mall|VA
9148KR29D2|05-145-814|#4845|InStore|2020-03-16 02:26:04|Gap|L|Blue Light Blocker Monocle|Accessories|5.95|FullRetail|Potomac Mills|VA
9148KR29D2|25-641-963|#4845|InStore|2020-03-16 02:26:04|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Potomac Mills|VA
9148KR29D2|88-679-780|#4845|InStore|2020-03-16 02:26:04|Gap|L|I'm A Potato Graphic Crop Tee|Women's Tops|7.99|Clearance|Potomac Mills|VA
4S1TDZRR46|84-978-915|#5051|InStore|2020-01-07 13:33:05|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Potomac Mills|VA
4S1TDZRR46|03-387-220|#5051|InStore|2020-01-07 13:33:05|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|3.99|Clearance|Potomac Mills|VA
9ZQQWR4RZ6|68-962-562|#3201|InStore|2020-03-20 14:49:11|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|48.99|Clearance|Fair Oaks Mall|VA
9ZQQWR4RZ6|20-238-232|#3201|InStore|2020-03-20 14:49:11|Gap|S|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|37.99|Clearance|Fair Oaks Mall|VA
9ZQQWR4RZ6|55-124-958|#3201|InStore|2020-03-20 14:49:11|Gap|S|My Wife Borat Graphic Tee|Men's Tops|21.95|FullRetail|Fair Oaks Mall|VA
R907KS8WW8|88-679-780|#5796|HomeDelivery|2020-02-11 06:53:38|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|7.97|FinalSale|Norfolk Premium Outlets|VA
R907KS8WW8|99-791-205|#5796|HomeDelivery|2020-02-11 06:53:38|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|14.99|Clearance|Norfolk Premium Outlets|VA
R907KS8WW8|66-484-621|#5796|HomeDelivery|2020-02-11 06:53:38|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.99|Clearance|Norfolk Premium Outlets|VA
0ZF1FF0217|44-617-559|#8258|StorePickup|2020-02-03 19:22:56|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.99|Clearance|Barracks Road Shopping Center|VA
ZSTSSF42F6|20-238-232|#2499|StorePickup|2020-02-09 21:58:02|Gap|L|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|37.95|FullRetail|Charlottesville Fashion Square|VA
FZ9Z9826KZ|56-680-355|#5839|InStore|2020-02-03 01:12:53|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|39.99|Clearance|Stony Point Fashion Park|VA
TCFW8SSRRT|69-329-471|#7513|InStore|2020-01-17 03:31:54|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Leesburg Premium Outlets|VA
46ZCC01QRQ|99-475-149|#4751|StorePickup|2020-02-15 17:39:42|Banana Republic|XL|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.95|FullRetail|Short Pump Town Center|VA
46ZCC01QRQ|54-550-192|#4751|StorePickup|2020-02-15 17:39:42|Banana Republic|XL|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|112.95|FullRetail|Short Pump Town Center|VA
790Z22F803|73-839-177|#6275|InStore|2020-01-17 14:09:39|Gap|XL|SpaceX Branded Socks, by NASA™|Kids Tops|4.99|Clearance|Short Pump Town Center|VA
21RZR699R3|55-274-850|#5051|InStore|2020-02-14 17:09:53|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Potomac Mills|VA
ZRT91KZ273|17-388-616|#6275|InStore|2020-03-27 13:38:33|Gap|L|N-A-P Logo Branded Sweater|Kids Tops|37.97|FinalSale|Short Pump Town Center|VA
ZRT91KZ273|03-907-165|#6275|InStore|2020-03-27 13:38:33|Gap|L|Sunday Church on Zoom Children's Khakis|Kids Tops|42.95|FullRetail|Short Pump Town Center|VA
ZRT91KZ273|25-641-963|#6275|InStore|2020-03-27 13:38:33|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Short Pump Town Center|VA
ZRT91KZ273|14-518-672|#6275|InStore|2020-03-27 13:38:33|Gap|L|Environmentally Unconcious Jean Shorts|Denim Shop|46.99|Clearance|Short Pump Town Center|VA
9DQCW1QTF6|15-679-264|#7189|StorePickup|2020-02-14 23:20:04|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|50.99|Clearance|Dulles Town Center|VA
K8DQ4R1440|37-353-535|#7513|InStore|2020-01-22 08:10:08|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|Leesburg Premium Outlets|VA
Q1TD5W1TZ6|03-387-220|#9789|HomeDelivery|2020-02-25 19:38:16|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Norfolk Premium Outlets|VA
FCWT1TZ207|56-680-355|#9789|InStore|2020-02-08 16:29:54|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|39.99|Clearance|Norfolk Premium Outlets|VA
FCWT1TZ207|54-550-192|#9789|InStore|2020-02-08 16:29:54|Banana Republic|L|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|112.97|FinalSale|Norfolk Premium Outlets|VA
FCWT1TZ207|37-353-535|#9789|InStore|2020-02-08 16:29:54|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|Norfolk Premium Outlets|VA
CFZRZ22DZF|12-543-674|#6501|StorePickup|2020-01-21 09:06:32|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Tysons Corner Center|VA
CFZRZ22DZF|15-679-264|#6501|StorePickup|2020-01-21 09:06:32|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Tysons Corner Center|VA
53TDT6WZ4T|39-464-697|#8258|InStore|2020-02-22 14:20:08|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Barracks Road Shopping Center|VA
53TDT6WZ4T|03-387-220|#8258|InStore|2020-02-22 14:20:08|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|Barracks Road Shopping Center|VA
4T0R4ZF8F5|00-506-740|#4845|InStore|2020-01-01 14:55:40|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance|Potomac Mills|VA
4T0R4ZF8F5|25-641-963|#4845|InStore|2020-01-01 14:55:40|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Potomac Mills|VA
4T0R4ZF8F5|88-679-780|#4845|InStore|2020-01-01 14:55:40|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|7.97|FinalSale|Potomac Mills|VA
FFZ3ZC83Q8|03-387-220|#8586|InStore|2020-03-27 00:13:55|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|3.95|FullRetail|MacArthur Center|VA
FFZ3ZC83Q8|41-799-931|#8586|InStore|2020-03-27 00:13:55|Banana Republic|S|(Marginal) Utility Belt|Accessories|14.95|FullRetail|MacArthur Center|VA
FFZ3ZC83Q8|37-353-535|#8586|InStore|2020-03-27 00:13:55|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|44.97|FinalSale|MacArthur Center|VA
QCKS5S66SD|50-164-380|#5051|InStore|2020-01-03 08:44:08|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Potomac Mills|VA
0729Z142R3|73-839-177|#5192|InStore|2020-02-19 13:13:30|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|4.99|Clearance|Williamsburg Premium Outlets|VA
