OrderID|CustomerID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
5D7TWZ9|MK526|93-552-710|#5627|HomeDelivery|2020-03-10 03:32:01|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Short Pump Town Center|VA
WFCFS8Z|OU719|97-602-297|#9543|InStore|2020-02-28 10:21:33|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Fair Oaks Mall|VA
02KDS5R|XW238|55-469-816|#9543|HomeDelivery|2020-03-14 13:44:53|Banana Republic|XL|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance|Fair Oaks Mall|VA
7WC9KQK|MY558|04-992-436|#9612|InStore|2020-01-02 22:42:18|Banana Republic|XS|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.99|Clearance|Leesburg Premium Outlets|VA
7WC9KQK|MY558|54-133-899|#9612|InStore|2020-01-02 22:42:18|Banana Republic|XS|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance|Leesburg Premium Outlets|VA
6Z1RD56|LS178|76-558-812|#8271|InStore|2020-01-03 06:38:50|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Reston Town Center|VA
WTRWW95|RY952|10-561-512|#8289|InStore|2020-01-29 17:57:48|Gap|XL|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail|Fair Oaks Mall|VA
FT0CFD6|RJ499|77-682-180|#9837|InStore|2020-02-07 23:15:57|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Potomac Mills|VA
FT0CFD6|RJ499|26-434-264|#9837|InStore|2020-02-07 23:15:57|Gap|M|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Potomac Mills|VA
5T00141|FW779|10-966-490|#6658|HomeDelivery|2020-01-11 08:40:40|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Stony Point Fashion Park|VA
4RF4KZ7|IS689|77-374-679|#8803|InStore|2020-03-18 16:05:27|Gap|S|Baby Shoes, Never Worn |Accessories|10.97|FinalSale|Stony Point Fashion Park|VA
4RF4KZ7|IS689|50-500-575|#8803|InStore|2020-03-18 16:05:27|Gap|S|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.99|Clearance|Stony Point Fashion Park|VA
4RF4KZ7|IS689|36-682-186|#8803|InStore|2020-03-18 16:05:27|Gap|S|Adam Levine Choker|Accessories|11.99|Clearance|Stony Point Fashion Park|VA
4RF4KZ7|IS689|24-868-681|#8803|InStore|2020-03-18 16:05:27|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|9.99|Clearance|Stony Point Fashion Park|VA
0Z8WC86|MD371|43-105-886|#7038|HomeDelivery|2020-02-25 05:50:57|Banana Republic|XL|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Norfolk Premium Outlets|VA
SWZCTW3|JA836|10-561-512|#9837|InStore|2020-01-31 18:00:26|Gap|XL|Environmentally Unconcious Jean Shorts|Denim Shop|33.99|Clearance|Potomac Mills|VA
567ZZKK|DZ639|60-444-763|#7104|InStore|2020-03-11 15:14:52|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Norfolk Premium Outlets|VA
S8Z209R|TZ434|64-692-585|#8425|InStore|2020-02-09 18:06:02|Gap|XL|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail|Dulles Town Center|VA
S8Z209R|TZ434|26-434-264|#8425|InStore|2020-02-09 18:06:02|Gap|XL|Bootleg Boot Cut |Denim Shop|39.99|Clearance|Dulles Town Center|VA
ZF1KDZ1|TK510|82-161-128|#6042|InStore|2020-03-08 13:13:42|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|MacArthur Center|VA
24R3CZ4|VX837|10-966-490|#9612|InStore|2020-02-18 19:44:02|Banana Republic|XL|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Leesburg Premium Outlets|VA
ZZ7QZ7Q|KN832|24-868-681|#8425|InStore|2020-03-29 08:55:24|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Dulles Town Center|VA
ZZ7QZ7Q|KN832|47-230-154|#8425|InStore|2020-03-29 08:55:24|Gap|M|SpaceX Branded Socks, by NASA™|Kids Tops|5.99|Clearance|Dulles Town Center|VA
ZZ7QZ7Q|KN832|64-692-585|#8425|InStore|2020-03-29 08:55:24|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.97|FinalSale|Dulles Town Center|VA
ZZ7QZ7Q|KN832|45-570-528|#8425|InStore|2020-03-29 08:55:24|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Dulles Town Center|VA
ZZ7QZ7Q|KN832|36-682-186|#8425|InStore|2020-03-29 08:55:24|Gap|M|Adam Levine Choker|Accessories|11.99|Clearance|Dulles Town Center|VA
ZZ7QZ7Q|KN832|57-583-745|#8425|InStore|2020-03-29 08:55:24|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance|Dulles Town Center|VA
5Z7F75Q|XB190|04-992-436|#6658|HomeDelivery|2020-02-20 10:28:25|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Stony Point Fashion Park|VA
5Z7F75Q|XB190|54-133-899|#6658|HomeDelivery|2020-02-20 10:28:25|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Stony Point Fashion Park|VA
5Z7F75Q|XB190|93-552-710|#6658|HomeDelivery|2020-02-20 10:28:25|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Stony Point Fashion Park|VA
070WZ7W|PH874|47-230-154|#1812|StorePickup|2020-01-20 04:12:24|Gap|L|SpaceX Branded Socks, by NASA™|Kids Tops|5.95|FullRetail|Williamsburg Premium Outlets|VA
070WZ7W|PH874|57-583-745|#1812|StorePickup|2020-01-20 04:12:24|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Williamsburg Premium Outlets|VA
SQ0KQC2|DU770|64-654-502|#4291|HomeDelivery|2020-03-19 01:39:42|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Potomac Mills|VA
W602RTZ|RI182|97-602-297|#9033|InStore|2020-01-26 04:10:32|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Dulles Town Center|VA
Z5341ZK|HT244|54-133-899|#1047|InStore|2020-03-18 16:21:33|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Fashion Centre at Pentagon City|VA
Z5341ZK|HT244|10-966-490|#1047|InStore|2020-03-18 16:21:33|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Fashion Centre at Pentagon City|VA
DZ46S4D|YC363|45-570-528|#8289|InStore|2020-02-15 12:32:23|Gap|L|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Fair Oaks Mall|VA
DZ46S4D|YC363|50-500-575|#8289|InStore|2020-02-15 12:32:23|Gap|L|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.99|Clearance|Fair Oaks Mall|VA
16K8Z29|LD983|00-893-818|#1047|HomeDelivery|2020-01-18 09:45:36|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Fashion Centre at Pentagon City|VA
3Z7876Q|JH632|76-558-812|#6042|HomeDelivery|2020-01-29 12:13:28|Banana Republic|XS|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|MacArthur Center|VA
FWC3W9Q|QD165|57-583-745|#9901|HomeDelivery|2020-02-15 08:17:17|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Charlottesville Fashion Square|VA
FWC3W9Q|QD165|45-570-528|#9901|HomeDelivery|2020-02-15 08:17:17|Gap|L|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Charlottesville Fashion Square|VA
KZW4RW5|EY688|55-469-816|#5627|StorePickup|2020-03-26 23:22:07|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance|Short Pump Town Center|VA
72K3RQ4|TW416|97-602-297|#5627|HomeDelivery|2020-02-12 09:07:57|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Short Pump Town Center|VA
72K3RQ4|TW416|61-852-890|#5627|HomeDelivery|2020-02-12 09:07:57|Banana Republic|S|(Marginal) Utility Belt|Accessories|4.95|FullRetail|Short Pump Town Center|VA
0020ZK7|WN750|24-868-681|#9367|InStore|2020-01-27 05:36:57|Gap|XS|The Conjuring Graphic Tee Collection|Kids Tops|9.99|Clearance|Short Pump Town Center|VA
0020ZK7|WN750|77-682-180|#9367|InStore|2020-01-27 05:36:57|Gap|XS|I'm A Potato Graphic Crop Tee|Women's Tops|11.99|Clearance|Short Pump Town Center|VA
0020ZK7|WN750|50-597-783|#9367|InStore|2020-01-27 05:36:57|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Short Pump Town Center|VA
0020ZK7|WN750|47-230-154|#9367|InStore|2020-01-27 05:36:57|Gap|XS|SpaceX Branded Socks, by NASA™|Kids Tops|5.99|Clearance|Short Pump Town Center|VA
0020ZK7|WN750|91-951-829|#9367|InStore|2020-01-27 05:36:57|Gap|XS|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Short Pump Town Center|VA
K0T90KD|CP691|61-852-890|#9112|HomeDelivery|2020-01-16 15:28:41|Banana Republic|XS|(Marginal) Utility Belt|Accessories|4.99|Clearance|Tysons Corner Center|VA
1C8WZ6D|RY690|29-761-664|#7104|InStore|2020-01-21 21:48:27|Gap|L|Dishwasher-Safe Jean Shorts|Denim Shop|41.95|FullRetail|Norfolk Premium Outlets|VA
1C8WZ6D|RY690|52-602-718|#7104|InStore|2020-01-21 21:48:27|Gap|L|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Norfolk Premium Outlets|VA
QQ91535|ET607|77-374-679|#5101|InStore|2020-03-07 04:37:13|Gap|M|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Leesburg Premium Outlets|VA
QQ91535|ET607|67-804-387|#5101|InStore|2020-03-07 04:37:13|Gap|M|Pink Polo by Kanye Plain Tee |Men's Tops|46.97|FinalSale|Leesburg Premium Outlets|VA
RZWCSZ8|WD818|26-434-264|#8803|InStore|2020-01-03 00:02:26|Gap|XL|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Stony Point Fashion Park|VA
RZWCSZ8|WD818|64-692-585|#8803|InStore|2020-01-03 00:02:26|Gap|XL|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance|Stony Point Fashion Park|VA
7Z7DT84|TI953|08-230-912|#7038|InStore|2020-02-21 17:54:38|Banana Republic|S|Scratchy Woolen Socks|Accessories|7.95|FullRetail|Norfolk Premium Outlets|VA
89W6T72|YV797|43-105-886|#9112|HomeDelivery|2020-02-22 20:00:47|Banana Republic|L|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.97|FinalSale|Tysons Corner Center|VA
89W6T72|YV797|54-133-899|#9112|HomeDelivery|2020-02-22 20:00:47|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Tysons Corner Center|VA
89W6T72|YV797|82-161-128|#9112|HomeDelivery|2020-02-22 20:00:47|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Tysons Corner Center|VA
21F1T2F|AN552|76-558-812|#1047|InStore|2020-03-11 15:54:54|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Fashion Centre at Pentagon City|VA
21F1T2F|AN552|31-880-165|#1047|InStore|2020-03-11 15:54:54|Banana Republic|M|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Fashion Centre at Pentagon City|VA
DW55DD0|RO256|76-558-812|#6042|InStore|2020-02-02 17:31:05|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|MacArthur Center|VA
DW55DD0|RO256|37-327-246|#6042|InStore|2020-02-02 17:31:05|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|MacArthur Center|VA
DW55DD0|RO256|54-133-899|#6042|InStore|2020-02-02 17:31:05|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|MacArthur Center|VA
282K511|EP365|26-434-264|#7104|InStore|2020-02-07 01:58:40|Gap|M|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Norfolk Premium Outlets|VA
282K511|EP365|10-113-846|#7104|InStore|2020-02-07 01:58:40|Gap|M|My Wife Borat Graphic Tee|Men's Tops|50.95|FullRetail|Norfolk Premium Outlets|VA
282K511|EP365|57-583-745|#7104|InStore|2020-02-07 01:58:40|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.97|FinalSale|Norfolk Premium Outlets|VA
282K511|EP365|77-374-679|#7104|InStore|2020-02-07 01:58:40|Gap|M|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Norfolk Premium Outlets|VA
282K511|EP365|09-875-876|#7104|InStore|2020-02-07 01:58:40|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.99|Clearance|Norfolk Premium Outlets|VA
282K511|EP365|75-833-369|#7104|InStore|2020-02-07 01:58:40|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Norfolk Premium Outlets|VA
282K511|EP365|45-570-528|#7104|InStore|2020-02-07 01:58:40|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Norfolk Premium Outlets|VA
ZTWFQT0|AN863|10-966-490|#4291|InStore|2020-01-18 16:00:06|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Potomac Mills|VA
ZTWFQT0|AN863|97-602-297|#4291|InStore|2020-01-18 16:00:06|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Potomac Mills|VA
ZTWFQT0|AN863|61-852-890|#4291|InStore|2020-01-18 16:00:06|Banana Republic|M|(Marginal) Utility Belt|Accessories|4.95|FullRetail|Potomac Mills|VA
ZTWFQT0|AN863|64-654-502|#4291|InStore|2020-01-18 16:00:06|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Potomac Mills|VA
C0Z8581|LY187|22-487-163|#9367|InStore|2020-03-14 23:35:54|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.95|FullRetail|Short Pump Town Center|VA
C0Z8581|LY187|29-761-664|#9367|InStore|2020-03-14 23:35:54|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance|Short Pump Town Center|VA
C0Z8581|LY187|10-561-512|#9367|InStore|2020-03-14 23:35:54|Gap|M|Environmentally Unconcious Jean Shorts|Denim Shop|33.95|FullRetail|Short Pump Town Center|VA
C0Z8581|LY187|64-692-585|#9367|InStore|2020-03-14 23:35:54|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance|Short Pump Town Center|VA
C0Z8581|LY187|77-374-679|#9367|InStore|2020-03-14 23:35:54|Gap|M|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Short Pump Town Center|VA
9DW88CZ|IR698|91-951-829|#6802|InStore|2020-03-21 23:47:14|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Fashion Centre at Pentagon City|VA
9DW88CZ|IR698|60-444-763|#6802|InStore|2020-03-21 23:47:14|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fashion Centre at Pentagon City|VA
9DW88CZ|IR698|26-434-264|#6802|InStore|2020-03-21 23:47:14|Gap|M|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Fashion Centre at Pentagon City|VA
9DW88CZ|IR698|65-100-438|#6802|InStore|2020-03-21 23:47:14|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Fashion Centre at Pentagon City|VA
ZR8R9ZD|QJ820|10-113-846|#9981|InStore|2020-03-15 09:56:49|Gap|L|My Wife Borat Graphic Tee|Men's Tops|50.99|Clearance|Tysons Corner Center|VA
ZR8R9ZD|QJ820|75-833-369|#9981|InStore|2020-03-15 09:56:49|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale|Tysons Corner Center|VA
ZR8R9ZD|QJ820|77-682-180|#9981|InStore|2020-03-15 09:56:49|Gap|L|I'm A Potato Graphic Crop Tee|Women's Tops|11.99|Clearance|Tysons Corner Center|VA
ZR8R9ZD|QJ820|73-142-641|#9981|InStore|2020-03-15 09:56:49|Gap|L|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail|Tysons Corner Center|VA
ZR8R9ZD|QJ820|47-230-154|#9981|InStore|2020-03-15 09:56:49|Gap|L|SpaceX Branded Socks, by NASA™|Kids Tops|5.95|FullRetail|Tysons Corner Center|VA
ZR8R9ZD|QJ820|57-583-745|#9981|InStore|2020-03-15 09:56:49|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Tysons Corner Center|VA
ZR8R9ZD|QJ820|50-500-575|#9981|InStore|2020-03-15 09:56:49|Gap|L|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.99|Clearance|Tysons Corner Center|VA
22K1RK5|JW604|00-893-818|#9112|HomeDelivery|2020-01-01 01:12:09|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Tysons Corner Center|VA
22K1RK5|JW604|43-105-886|#9112|HomeDelivery|2020-01-01 01:12:09|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Tysons Corner Center|VA
0W5QC20|IC775|64-692-585|#9367|InStore|2020-01-23 18:22:52|Gap|S|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.95|FullRetail|Short Pump Town Center|VA
0W5QC20|IC775|10-113-846|#9367|InStore|2020-01-23 18:22:52|Gap|S|My Wife Borat Graphic Tee|Men's Tops|50.99|Clearance|Short Pump Town Center|VA
WQ1ST69|OS531|82-161-128|#9112|InStore|2020-03-13 16:17:19|Banana Republic|XL|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Tysons Corner Center|VA
WQ1ST69|OS531|37-327-246|#9112|InStore|2020-03-13 16:17:19|Banana Republic|XL|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Tysons Corner Center|VA
WQ1ST69|OS531|29-948-151|#9112|InStore|2020-03-13 16:17:19|Banana Republic|XL|Sun.png Summer Collection Sundress|Women's Tops|49.99|Clearance|Tysons Corner Center|VA
WQ1ST69|OS531|79-411-382|#9112|InStore|2020-03-13 16:17:19|Banana Republic|XL|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.97|FinalSale|Tysons Corner Center|VA
WQ1ST69|OS531|93-552-710|#9112|InStore|2020-03-13 16:17:19|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Tysons Corner Center|VA
7767WTT|NR339|43-105-886|#8271|HomeDelivery|2020-03-23 21:27:35|Banana Republic|L|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.97|FinalSale|Reston Town Center|VA
CF948TQ|YF187|29-948-151|#4479|InStore|2020-01-25 12:29:32|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|49.97|FinalSale|Williamsburg Premium Outlets|VA
K9S75FQ|QK848|05-574-428|#1812|StorePickup|2020-03-07 13:33:57|Gap|XL|Hello, World! JavaScript Graphic Tee|Kids Tops|8.97|FinalSale|Williamsburg Premium Outlets|VA
K9S75FQ|QK848|45-570-528|#1812|StorePickup|2020-03-07 13:33:57|Gap|XL|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Williamsburg Premium Outlets|VA
K9S75FQ|QK848|67-804-387|#1812|StorePickup|2020-03-07 13:33:57|Gap|XL|Pink Polo by Kanye Plain Tee |Men's Tops|46.95|FullRetail|Williamsburg Premium Outlets|VA
C09RQ9F|KU176|76-558-812|#9033|HomeDelivery|2020-01-30 02:47:45|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.97|FinalSale|Dulles Town Center|VA
Z1R6QS4|FF942|64-654-502|#7038|InStore|2020-02-14 20:02:10|Banana Republic|XL|Plain White T's Designer Graphic Tees|Women's Tops|32.97|FinalSale|Norfolk Premium Outlets|VA
Z1R6QS4|FF942|10-966-490|#7038|InStore|2020-02-14 20:02:10|Banana Republic|XL|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Norfolk Premium Outlets|VA
Z1R6QS4|FF942|43-105-886|#7038|InStore|2020-02-14 20:02:10|Banana Republic|XL|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.99|Clearance|Norfolk Premium Outlets|VA
Z1R6QS4|FF942|31-880-165|#7038|InStore|2020-02-14 20:02:10|Banana Republic|XL|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.99|Clearance|Norfolk Premium Outlets|VA
7TDDD4F|NX152|04-992-436|#9033|InStore|2020-02-28 13:08:09|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.97|FinalSale|Dulles Town Center|VA
ZF17WF4|HZ652|64-654-502|#6658|HomeDelivery|2020-03-10 18:30:01|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Stony Point Fashion Park|VA
0S6KC3Z|VF299|75-833-369|#8289|InStore|2020-01-01 10:01:08|Gap|XL|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Fair Oaks Mall|VA
009TTDC|KR281|73-142-641|#9981|InStore|2020-01-20 04:27:14|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail|Tysons Corner Center|VA
24CZ7ZF|OA609|97-602-297|#6658|InStore|2020-02-08 16:51:20|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.99|Clearance|Stony Point Fashion Park|VA
CQT3ZTF|EP328|37-327-246|#5627|InStore|2020-03-27 12:38:22|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Short Pump Town Center|VA
CQT3ZTF|EP328|29-948-151|#5627|InStore|2020-03-27 12:38:22|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.99|Clearance|Short Pump Town Center|VA
DW8ZD94|ZD227|43-105-886|#1047|HomeDelivery|2020-02-13 15:14:28|Banana Republic|L|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|9.95|FullRetail|Fashion Centre at Pentagon City|VA
DW8ZD94|ZD227|97-602-297|#1047|HomeDelivery|2020-02-13 15:14:28|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Fashion Centre at Pentagon City|VA
STZ2QD8|QD165|93-552-710|#1047|InStore|2020-03-11 13:18:31|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Fashion Centre at Pentagon City|VA
STZ2QD8|QD165|00-893-818|#1047|InStore|2020-03-11 13:18:31|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Fashion Centre at Pentagon City|VA
STZ2QD8|QD165|76-558-812|#1047|InStore|2020-03-11 13:18:31|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Fashion Centre at Pentagon City|VA
STZ2QD8|QD165|10-966-490|#1047|InStore|2020-03-11 13:18:31|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Fashion Centre at Pentagon City|VA
Z6RQQZ7|IB979|76-558-812|#5627|HomeDelivery|2020-02-25 03:22:00|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Short Pump Town Center|VA
Z6RQQZ7|IB979|64-654-502|#5627|HomeDelivery|2020-02-25 03:22:00|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.97|FinalSale|Short Pump Town Center|VA
QC08WQ1|MI318|60-444-763|#9901|InStore|2020-01-06 01:49:55|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Charlottesville Fashion Square|VA
QC08WQ1|MI318|52-602-718|#9901|InStore|2020-01-06 01:49:55|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance|Charlottesville Fashion Square|VA
Z36T8D9|PH874|97-602-297|#9112|InStore|2020-03-08 03:51:00|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Tysons Corner Center|VA
Z36T8D9|PH874|00-893-818|#9112|InStore|2020-03-08 03:51:00|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Tysons Corner Center|VA
4677Z60|HH775|60-444-763|#1812|InStore|2020-03-23 16:42:07|Gap|XL|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Williamsburg Premium Outlets|VA
4677Z60|HH775|47-230-154|#1812|InStore|2020-03-23 16:42:07|Gap|XL|SpaceX Branded Socks, by NASA™|Kids Tops|5.95|FullRetail|Williamsburg Premium Outlets|VA
WFZC542|DH648|75-833-369|#7104|InStore|2020-03-02 07:12:33|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale|Norfolk Premium Outlets|VA
WFZC542|DH648|57-583-745|#7104|InStore|2020-03-02 07:12:33|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Norfolk Premium Outlets|VA
S0C5556|YW625|93-552-710|#9112|InStore|2020-03-12 05:05:55|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Tysons Corner Center|VA
2RK0693|EP328|24-868-681|#8289|InStore|2020-01-02 10:24:04|Gap|L|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Fair Oaks Mall|VA
2RK0693|EP328|60-444-763|#8289|InStore|2020-01-02 10:24:04|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Fair Oaks Mall|VA
05CS2K2|FO403|77-870-213|#6569|InStore|2020-02-29 00:07:14|Banana Republic|M|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail|Barracks Road Shopping Center|VA
05CS2K2|FO403|29-948-151|#6569|InStore|2020-02-29 00:07:14|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Barracks Road Shopping Center|VA
